영업소코드,영업소명,연도,차종,교통량
158,전주,2008,6종,164468
159,서전주,2008,1종,2314356
159,서전주,2008,2종,116262
159,서전주,2008,3종,77231
159,서전주,2008,4종,32528
159,서전주,2008,5종,63895
159,서전주,2008,6종,62253
160,김제,2008,1종,1152533
160,김제,2008,2종,89201
160,김제,2008,3종,102370
160,김제,2008,4종,32035
160,김제,2008,5종,53801
160,김제,2008,6종,32313
161,금산사,2008,1종,605244
161,금산사,2008,2종,77956
161,금산사,2008,3종,30297
161,금산사,2008,4종,18121
161,금산사,2008,5종,40730
161,금산사,2008,6종,16405
162,태인,2008,1종,1447003
162,태인,2008,2종,135818
162,태인,2008,3종,81603
162,태인,2008,4종,34160
162,태인,2008,5종,62941
162,태인,2008,6종,42865
163,정읍,2008,1종,3273895
163,정읍,2008,2종,331959
163,정읍,2008,3종,343801
163,정읍,2008,4종,104893
163,정읍,2008,5종,133919
163,정읍,2008,6종,88287
164,무주,2008,1종,1744616
164,무주,2008,2종,55426
164,무주,2008,3종,66123
164,무주,2008,4종,23817
164,무주,2008,5종,23923
164,무주,2008,6종,47277
165,백양사,2008,1종,957334
165,백양사,2008,2종,46477
165,백양사,2008,3종,58182
165,백양사,2008,4종,17335
165,백양사,2008,5종,13694
165,백양사,2008,6종,23993
166,장성,2008,1종,2277388
166,장성,2008,2종,184468
166,장성,2008,3종,146094
166,장성,2008,4종,64179
166,장성,2008,5종,112496
166,장성,2008,6종,84518
167,광주,2008,1종,11045046
167,광주,2008,2종,834871
167,광주,2008,3종,1006883
167,광주,2008,4종,427302
167,광주,2008,5종,387009
167,광주,2008,6종,278255
168,덕유산,2008,1종,824952
168,덕유산,2008,2종,27264
168,덕유산,2008,3종,24783
168,덕유산,2008,4종,5067
168,덕유산,2008,5종,20019
168,덕유산,2008,6종,17928
169,장수,2008,1종,1287709
169,장수,2008,2종,79607
169,장수,2008,3종,57424
169,장수,2008,4종,31117
169,장수,2008,5종,68510
169,장수,2008,6종,34696
170,서상,2008,1종,469304
170,서상,2008,2종,33677
170,서상,2008,3종,45753
170,서상,2008,4종,25258
170,서상,2008,5종,22493
170,서상,2008,6종,16159
171,마성,2008,1종,4111618
171,마성,2008,2종,122233
171,마성,2008,3종,267712
171,마성,2008,4종,16997
171,마성,2008,5종,14403
171,마성,2008,6종,178110
172,용인,2008,1종,7928500
172,용인,2008,2종,708755
172,용인,2008,3종,261900
172,용인,2008,4종,176948
172,용인,2008,5종,143344
172,용인,2008,6종,397234
173,양지,2008,1종,7478546
173,양지,2008,2종,1163520
173,양지,2008,3종,537887
173,양지,2008,4종,431654
173,양지,2008,5종,407975
173,양지,2008,6종,268310
174,춘천,2008,1종,5149207
174,춘천,2008,2종,229672
174,춘천,2008,3종,236948
174,춘천,2008,4종,92851
174,춘천,2008,5종,96058
174,춘천,2008,6종,258716
175,덕평,2008,1종,2325850
175,덕평,2008,2종,318183
175,덕평,2008,3종,156005
175,덕평,2008,4종,117534
175,덕평,2008,5종,78723
175,덕평,2008,6종,89137
176,이천,2008,1종,6222057
176,이천,2008,2종,579229
176,이천,2008,3종,391344
176,이천,2008,4종,270575
176,이천,2008,5종,338540
176,이천,2008,6종,212831
177,여주,2008,1종,5269533
177,여주,2008,2종,371122
177,여주,2008,3종,347249
177,여주,2008,4종,168420
177,여주,2008,5종,163996
177,여주,2008,6종,161385
178,문막,2008,1종,3388295
178,문막,2008,2종,336938
178,문막,2008,3종,190955
178,문막,2008,4종,106176
178,문막,2008,5종,183570
178,문막,2008,6종,106591
179,홍천,2008,1종,3517363
179,홍천,2008,2종,167731
179,홍천,2008,3종,147789
179,홍천,2008,4종,87490
179,홍천,2008,5종,82812
179,홍천,2008,6종,174606
180,원주,2008,1종,2904775
180,원주,2008,2종,228290
180,원주,2008,3종,390294
180,원주,2008,4종,89461
180,원주,2008,5종,116606
180,원주,2008,6종,117461
181,새말,2008,1종,2095089
181,새말,2008,2종,143375
181,새말,2008,3종,89389
181,새말,2008,4종,32391
181,새말,2008,5종,47158
181,새말,2008,6종,62720
182,둔내,2008,1종,1345719
182,둔내,2008,2종,62259
182,둔내,2008,3종,66146
182,둔내,2008,4종,15010
182,둔내,2008,5종,13983
182,둔내,2008,6종,40422
183,면온,2008,1종,1201185
183,면온,2008,2종,25364
183,면온,2008,3종,42764
183,면온,2008,4종,17975
183,면온,2008,5종,9795
183,면온,2008,6종,29851
184,대관령,2008,1종,2335515
184,대관령,2008,2종,96624
184,대관령,2008,3종,169495
184,대관령,2008,4종,37354
184,대관령,2008,5종,53303
184,대관령,2008,6종,76222
185,평창,2008,1종,1493535
185,평창,2008,2종,75516
185,평창,2008,3종,147190
185,평창,2008,4종,16381
185,평창,2008,5종,44538
185,평창,2008,6종,50726
186,속사,2008,1종,479525
186,속사,2008,2종,30265
186,속사,2008,3종,20267
186,속사,2008,4종,27243
186,속사,2008,5종,31201
186,속사,2008,6종,14732
187,진부,2008,1종,1553839
187,진부,2008,2종,75545
187,진부,2008,3종,150386
187,진부,2008,4종,24141
187,진부,2008,5종,33016
187,진부,2008,6종,56419
189,강릉,2008,1종,5131771
189,강릉,2008,2종,231160
189,강릉,2008,3종,513407
189,강릉,2008,4종,96157
189,강릉,2008,5종,128492
189,강릉,2008,6종,218063
190,동서울,2008,1종,40050538
190,동서울,2008,2종,2707128
190,동서울,2008,3종,2511815
190,동서울,2008,4종,769808
190,동서울,2008,5종,722598
190,동서울,2008,6종,1243751
191,경기광주,2008,1종,8395207
191,경기광주,2008,2종,570676
191,경기광주,2008,3종,347531
191,경기광주,2008,4종,93648
191,경기광주,2008,5종,61995
191,경기광주,2008,6종,378566
192,곤지암,2008,1종,8840743
192,곤지암,2008,2종,916014
192,곤지암,2008,3종,343477
192,곤지암,2008,4종,234902
192,곤지암,2008,5종,221621
