시군구코드,연도,총인구,근거
11110,2003,177519,직접
11110,2004,174372,직접
11110,2005,169315,직접
11110,2006,166793,직접
11110,2007,165846,직접
11110,2008,170705,직접
11110,2009,168603,직접
11110,2010,170578,직접
11110,2011,168382,직접
11110,2012,165207,직접
11110,2013,160070,직접
11110,2014,156993,직접
11110,2015,154986,직접
11110,2016,152737,직접
11110,2017,154770,직접
11110,2018,153065,직접
11110,2019,151290,직접
11110,2020,149384,직접
11110,2021,144683,직접
11110,2022,141379,직접
11110,2023,139417,직접
11110,2024,138336,직접
11110,2025,137048,직접
11140,2003,134548,직접
11140,2004,131971,직접
11140,2005,130027,직접
11140,2006,130649,직접
11140,2007,130044,직접
11140,2008,130362,직접
11140,2009,129465,직접
11140,2010,132822,직접
11140,2011,133193,직접
11140,2012,133360,직접
11140,2013,130465,직접
11140,2014,128065,직접
11140,2015,125733,직접
11140,2016,125249,직접
11140,2017,125709,직접
11140,2018,125725,직접
11140,2019,126171,직접
11140,2020,125240,직접
11140,2021,122499,직접
11140,2022,120437,직접
11140,2023,121312,직접
11140,2024,120544,직접
11140,2025,117805,직접
11170,2003,231871,직접
11170,2004,230107,직접
11170,2005,230260,직접
11170,2006,232035,직접
11170,2007,235832,직접
11170,2008,238224,직접
11170,2009,238708,직접
11170,2010,244853,직접
11170,2011,246501,직접
11170,2012,243232,직접
11170,2013,239740,직접
11170,2014,235951,직접
11170,2015,233342,직접
11170,2016,230241,직접
11170,2017,229161,직접
11170,2018,228999,직접
11170,2019,228670,직접
11170,2020,230040,직접
11170,2021,222953,직접
11170,2022,218650,직접
11170,2023,213151,직접
11170,2024,203854,직접
11170,2025,201894,직접
11200,2003,339368,직접
11200,2004,339113,직접
11200,2005,337744,직접
11200,2006,334437,직접
11200,2007,333535,직접
11200,2008,314212,직접
11200,2009,308058,직접
11200,2010,309093,직접
11200,2011,300711,직접
11200,2012,299604,직접
11200,2013,299337,직접
11200,2014,296086,직접
11200,2015,297003,직접
11200,2016,299259,직접
11200,2017,304808,직접
11200,2018,308221,직접
11200,2019,300889,직접
11200,2020,293556,직접
11200,2021,285990,직접
11200,2022,281000,직접
11200,2023,277361,직접
11200,2024,273669,직접
11200,2025,274606,직접
11215,2003,384929,직접
11215,2004,380537,직접
11215,2005,375613,직접
11215,2006,374442,직접
11215,2007,376572,직접
11215,2008,375482,직접
11215,2009,373998,직접
11215,2010,375463,직접
11215,2011,371936,직접
11215,2012,371313,직접
11215,2013,368927,직접
11215,2014,363354,직접
11215,2015,360369,직접
11215,2016,357215,직접
11215,2017,357703,직접
11215,2018,355559,직접
11215,2019,351350,직접
11215,2020,346682,직접
11215,2021,339996,직접
11215,2022,337416,직접
11215,2023,335554,직접
11215,2024,331963,직접
11215,2025,331167,직접
11230,2003,382875,직접
11230,2004,379404,직접
11230,2005,381110,직접
11230,2006,378860,직접
11230,2007,376421,직접
11230,2008,370250,직접
11230,2009,362146,직접
11230,2010,366786,직접
11230,2011,365486,직접
11230,2012,363258,직접
11230,2013,364273,직접
11230,2014,363687,직접
11230,2015,360153,직접
11230,2016,355069,직접
11230,2017,350647,직접
11230,2018,348052,직접
11230,2019,346194,직접
11230,2020,342837,직접
11230,2021,337400,직접
11230,2022,336644,직접
11230,2023,341149,직접
11230,2024,338735,직접
11230,2025,346241,직접
11260,2003,436089,직접
11260,2004,433858,직접
11260,2005,427373,직접
11260,2006,426078,직접
11260,2007,427071,직접
11260,2008,427871,직접
11260,2009,424761,직접
11260,2010,427455,직접
11260,2011,423706,직접
11260,2012,419295,직접
11260,2013,416798,직접
11260,2014,418836,직접
11260,2015,413909,직접
11260,2016,411005,직접
11260,2017,408226,직접
11260,2018,403209,직접
11260,2019,397015,직접
11260,2020,394702,직접
11260,2021,387350,직접
11260,2022,385318,직접
11260,2023,382155,직접
11260,2024,379274,직접
11260,2025,376916,직접
11290,2003,453057,직접
11290,2004,451122,직접
11290,2005,462879,직접
11290,2006,472843,직접
11290,2007,469973,직접
11290,2008,473357,직접
11290,2009,476028,직접
11290,2010,488932,직접
11290,2011,485171,직접
11290,2012,481857,직접
11290,2013,476589,직접
11290,2014,466706,직접
11290,2015,459275,직접
11290,2016,450355,직접
11290,2017,444055,직접
11290,2018,435868,직접
11290,2019,442650,직접
11290,2020,437153,직접
11290,2021,430528,직접
11290,2022,430397,직접
11290,2023,425602,직접
11290,2024,421560,직접
11290,2025,422559,직접
11305,2003,360663,직접
11305,2004,360525,직접
11305,2005,353260,직접
11305,2006,348990,직접
11305,2007,345478,직접
11305,2008,342274,직접
11305,2009,340367,직접
11305,2010,346520,직접
11305,2011,345054,직접
11305,2012,343157,직접
11305,2013,338707,직접
11305,2014,335025,직접
11305,2015,330873,직접
11305,2016,327195,직접
11305,2017,324479,직접
11305,2018,319164,직접
11305,2019,313954,직접
11305,2020,308055,직접
11305,2021,299182,직접
11305,2022,293660,직접
11305,2023,288113,직접
11305,2024,283597,직접
11305,2025,278928,직접
11320,2003,376599,직접
11320,2004,381939,직접
11320,2005,381529,직접
11320,2006,377534,직접
11320,2007,375975,직접
11320,2008,373936,직접
11320,2009,369733,직접
11320,2010,368298,직접
11320,2011,365573,직접
11320,2012,362270,직접
11320,2013,358582,직접
11320,2014,353709,직접
11320,2015,351242,직접
11320,2016,348220,직접
11320,2017,344166,직접
11320,2018,339413,직접
11320,2019,333362,직접
11320,2020,325257,직접
11320,2021,317366,직접
11320,2022,311694,직접
11320,2023,306948,직접
11320,2024,303228,직접
11320,2025,299899,직접
11350,2003,631931,직접
11350,2004,628184,직접
11350,2005,622003,직접
11350,2006,618093,직접
11350,2007,616753,직접
11350,2008,615981,직접
11350,2009,610616,직접
11350,2010,611230,직접
11350,2011,603930,직접
11350,2012,597189,직접
11350,2013,590479,직접
11350,2014,582552,직접
11350,2015,574583,직접
11350,2016,567581,직접
11350,2017,554403,직접
11350,2018,543752,직접
11350,2019,532905,직접
11350,2020,523037,직접
11350,2021,510956,직접
11350,2022,503734,직접
11350,2023,498213,직접
11350,2024,491247,직접
11350,2025,483541,직접
11380,2003,474778,직접
11380,2004,478087,직접
11380,2005,470751,직접
11380,2006,464580,직접
11380,2007,459196,직접
11380,2008,458401,직접
11380,2009,465895,직접
11380,2010,488109,직접
11380,2011,493634,직접
11380,2012,501480,직접
11380,2013,503660,직접
11380,2014,498644,직접
11380,2015,497920,직접
11380,2016,491476,직접
11380,2017,486794,직접
11380,2018,483197,직접
11380,2019,480032,직접
11380,2020,479835,직접
11380,2021,473307,직접
11380,2022,466746,직접
11380,2023,466770,직접
11380,2024,460919,직접
11380,2025,455137,직접
11410,2003,355753,직접
11410,2004,352071,직접
11410,2005,349163,직접
11410,2006,349020,직접
11410,2007,348575,직접
11410,2008,331688,직접
11410,2009,327451,직접
11410,2010,324541,직접
11410,2011,314852,직접
11410,2012,315113,직접
11410,2013,314110,직접
11410,2014,310376,직접
11410,2015,312141,직접
11410,2016,314194,직접
11410,2017,312800,직접
11410,2018,310313,직접
11410,2019,309397,직접
11410,2020,312173,직접
11410,2021,304819,직접
11410,2022,306337,직접
11410,2023,306231,직접
11410,2024,302853,직접
11410,2025,300147,직접
11440,2003,379451,직접
11440,2004,383457,직접
11440,2005,388164,직접
11440,2006,390583,직접
11440,2007,392650,직접
11440,2008,385119,직접
11440,2009,384013,직접
11440,2010,391865,직접
11440,2011,389493,직접
11440,2012,384644,직접
11440,2013,381856,직접
11440,2014,385439,직접
11440,2015,387643,직접
11440,2016,379892,직접
11440,2017,374915,직접
11440,2018,375077,직접
11440,2019,374035,직접
11440,2020,371890,직접
11440,2021,368905,직접
11440,2022,364638,직접
11440,2023,363697,직접
11440,2024,361417,직접
11440,2025,357616,직접
11470,2003,486962,직접
11470,2004,495098,직접
11470,2005,499755,직접
11470,2006,501717,직접
11470,2007,503650,직접
11470,2008,502343,직접
11470,2009,501395,직접
11470,2010,500001,직접
11470,2011,500210,직접
11470,2012,495911,직접
11470,2013,492528,직접
11470,2014,486221,직접
11470,2015,484532,직접
11470,2016,477739,직접
11470,2017,471154,직접
11470,2018,464185,직접
11470,2019,458165,직접
11470,2020,454251,직접
11470,2021,447302,직접
11470,2022,440881,직접
11470,2023,436028,직접
11470,2024,430976,직접
11470,2025,425088,직접
11500,2003,537003,직접
11500,2004,541671,직접
11500,2005,553660,직접
11500,2006,554945,직접
11500,2007,560424,직접
11500,2008,576848,직접
11500,2009,572836,직접
11500,2010,574127,직접
11500,2011,569072,직접
11500,2012,567431,직접
11500,2013,569070,직접
11500,2014,585160,직접
11500,2015,589074,직접
11500,2016,595485,직접
11500,2017,601691,직접
11500,2018,596949,직접
11500,2019,591796,직접
11500,2020,580185,직접
11500,2021,574315,직접
11500,2022,569166,직접
11500,2023,563058,직접
11500,2024,556171,직접
11500,2025,549711,직접
11530,2003,412845,직접
11530,2004,416828,직접
11530,2005,416405,직접
11530,2006,419832,직접
11530,2007,420542,직접
11530,2008,420795,직접
11530,2009,421967,직접
11530,2010,423736,직접
11530,2011,427468,직접
11530,2012,427520,직접
11530,2013,424964,직접
11530,2014,425831,직접
11530,2015,422092,직접
11530,2016,417551,직접
11530,2017,410742,직접
11530,2018,404497,직접
11530,2019,406664,직접
11530,2020,404408,직접
11530,2021,396754,직접
11530,2022,395315,직접
11530,2023,392405,직접
11530,2024,388169,직접
11530,2025,383829,직접
11545,2003,261224,직접
11545,2004,259633,직접
11545,2005,256902,직접
11545,2006,253243,직접
11545,2007,249108,직접
11545,2008,247320,직접
11545,2009,244835,직접
11545,2010,245195,직접
11545,2011,243438,직접
11545,2012,243288,직접
11545,2013,241020,직접
11545,2014,238463,직접
11545,2015,236284,직접
11545,2016,235386,직접
11545,2017,235154,직접
11545,2018,233917,직접
11545,2019,232810,직접
11545,2020,231733,직접
11545,2021,230811,직접
11545,2022,229642,직접
11545,2023,227481,직접
11545,2024,225159,직접
11545,2025,223290,직접
11560,2003,403327,직접
11560,2004,406261,직접
11560,2005,408386,직접
11560,2006,408698,직접
11560,2007,408178,직접
11560,2008,408099,직접
11560,2009,405798,직접
11560,2010,406833,직접
11560,2011,397443,직접
11560,2012,391408,직접
11560,2013,386471,직접
11560,2014,382352,직접
11560,2015,378504,직접
11560,2016,370613,직접
11560,2017,368550,직접
11560,2018,367778,직접
11560,2019,367678,직접
11560,2020,379480,직접
11560,2021,376837,직접
11560,2022,375675,직접
11560,2023,374794,직접
11560,2024,373773,직접
11560,2025,371362,직접
11590,2003,410360,직접
11590,2004,410945,직접
11590,2005,410481,직접
11590,2006,408582,직접
11590,2007,405967,직접
11590,2008,400866,직접
11590,2009,397920,직접
11590,2010,402709,직접
11590,2011,401408,직접
11590,2012,405491,직접
11590,2013,410815,직접
11590,2014,407470,직접
11590,2015,400641,직접
11590,2016,400997,직접
11590,2017,396217,직접
11590,2018,396203,직접
11590,2019,395963,직접
11590,2020,391220,직접
11590,2021,385483,직접
11590,2022,380596,직접
11590,2023,378769,직접
11590,2024,375799,직접
11590,2025,371924,직접
11620,2003,522456,직접
11620,2004,530156,직접
11620,2005,530020,직접
11620,2006,535217,직접
11620,2007,535571,직접
11620,2008,534556,직접
11620,2009,529869,직접
11620,2010,531434,직접
11620,2011,526397,직접
11620,2012,523029,직접
11620,2013,518028,직접
11620,2014,513186,직접
11620,2015,509663,직접
11620,2016,506851,직접
11620,2017,503297,직접
11620,2018,501957,직접
11620,2019,500094,직접
11620,2020,495060,직접
11620,2021,485699,직접
11620,2022,486752,직접
11620,2023,481956,직접
11620,2024,477812,직접
11620,2025,477605,직접
11650,2003,394757,직접
11650,2004,400868,직접
11650,2005,401736,직접
11650,2006,408266,직접
11650,2007,405969,직접
11650,2008,406320,직접
11650,2009,425481,직접
11650,2010,434720,직접
11650,2011,433564,직접
11650,2012,435044,직접
11650,2013,441763,직접
11650,2014,449678,직접
11650,2015,446764,직접
11650,2016,447192,직접
11650,2017,441102,직접
11650,2018,433951,직접
11650,2019,430826,직접
11650,2020,425126,직접
11650,2021,412279,직접
11650,2022,404325,직접
11650,2023,407664,직접
11650,2024,408376,직접
11650,2025,414428,직접
11680,2003,528977,직접
11680,2004,531517,직접
11680,2005,540909,직접
11680,2006,556964,직접
11680,2007,560958,직접
11680,2008,557832,직접
11680,2009,562138,직접
11680,2010,570095,직접
11680,2011,565710,직접
11680,2012,564197,직접
11680,2013,563599,직접
11680,2014,578114,직접
11680,2015,576495,직접
11680,2016,567115,직접
11680,2017,556164,직접
11680,2018,542364,직접
11680,2019,545169,직접
11680,2020,539231,직접
11680,2021,533042,직접
11680,2022,529102,직접
11680,2023,544873,직접
11680,2024,557345,직접
11680,2025,556330,직접
11710,2003,619514,직접
11710,2004,604293,직접
11710,2005,605840,직접
11710,2006,607005,직접
11710,2007,623876,직접
11710,2008,668962,직접
11710,2009,681476,직접
11710,2010,685279,직접
11710,2011,682209,직접
11710,2012,673115,직접
11710,2013,668415,직접
11710,2014,664738,직접
11710,2015,660302,직접
11710,2016,657831,직접
11710,2017,664496,직접
11710,2018,666635,직접
11710,2019,675961,직접
11710,2020,667960,직접
11710,2021,658338,직접
11710,2022,658801,직접
11710,2023,654166,직접
11710,2024,650110,직접
11710,2025,643350,직접
11740,2003,477230,직접
11740,2004,471145,직접
11740,2005,464059,직접
11740,2006,461760,직접
11740,2007,464546,직접
11740,2008,469024,직접
11740,2009,484745,직접
11740,2010,491871,직접
11740,2011,495138,직접
11740,2012,487905,직접
11740,2013,483379,직접
11740,2014,476597,직접
11740,2015,458658,직접
11740,2016,444168,직접
11740,2017,436223,직접
11740,2018,427573,직접
11740,2019,436067,직접
11740,2020,459970,직접
11740,2021,462664,직접
11740,2022,460067,직접
11740,2023,459167,직접
11740,2024,476942,직접
11740,2025,499127,직접
12110,2003,241460,옛코드 46110
12110,2004,241717,옛코드 46110
12110,2005,242988,옛코드 46110
12110,2006,241679,옛코드 46110
12110,2007,243312,옛코드 46110
12110,2008,245651,옛코드 46110
12110,2009,244339,옛코드 46110
12110,2010,245422,옛코드 46110
12110,2011,244871,옛코드 46110
12110,2012,245073,옛코드 46110
12110,2013,240936,옛코드 46110
12110,2014,239109,옛코드 46110
12110,2015,238382,옛코드 46110
12110,2016,237739,옛코드 46110
12110,2017,234379,옛코드 46110
12110,2018,232327,옛코드 46110
12110,2019,229861,옛코드 46110
12110,2020,224044,옛코드 46110
12110,2021,218589,옛코드 46110
12110,2022,216939,옛코드 46110
12110,2023,214156,옛코드 46110
12110,2024,209890,옛코드 46110
12110,2025,202003,옛코드 46110
12130,2003,310350,옛코드 46130
12130,2004,305312,옛코드 46130
12130,2005,301389,옛코드 46130
12130,2006,297489,옛코드 46130
12130,2007,295439,옛코드 46130
12130,2008,295133,옛코드 46130
12130,2009,293546,옛코드 46130
12130,2010,293488,옛코드 46130
12130,2011,292750,옛코드 46130
12130,2012,292217,옛코드 46130
12130,2013,291366,옛코드 46130
12130,2014,290900,옛코드 46130
12130,2015,290168,옛코드 46130
12130,2016,288988,옛코드 46130
12130,2017,286382,옛코드 46130
12130,2018,283300,옛코드 46130
12130,2019,282786,옛코드 46130
12130,2020,280242,옛코드 46130
12130,2021,276762,옛코드 46130
12130,2022,274765,옛코드 46130
12130,2023,271696,옛코드 46130
12130,2024,267816,옛코드 46130
12130,2025,263284,옛코드 46130
12150,2003,269843,옛코드 46150
12150,2004,270059,옛코드 46150
12150,2005,270934,옛코드 46150
12150,2006,269940,옛코드 46150
12150,2007,270380,옛코드 46150
12150,2008,269429,옛코드 46150
12150,2009,269516,옛코드 46150
12150,2010,272620,옛코드 46150
12150,2011,272201,옛코드 46150
12150,2012,273798,옛코드 46150
12150,2013,275668,옛코드 46150
12150,2014,277188,옛코드 46150
12150,2015,278765,옛코드 46150
12150,2016,278548,옛코드 46150
12150,2017,279331,옛코드 46150
12150,2018,279389,옛코드 46150
12150,2019,279598,옛코드 46150
12150,2020,282189,옛코드 46150
12150,2021,281436,옛코드 46150
12150,2022,278737,옛코드 46150
12150,2023,278137,옛코드 46150
12150,2024,276329,옛코드 46150
12150,2025,275492,옛코드 46150
12170,2003,101708,옛코드 46170
12170,2004,99308,옛코드 46170
12170,2005,97980,옛코드 46170
12170,2006,96417,옛코드 46170
12170,2007,95439,옛코드 46170
12170,2008,92884,옛코드 46170
12170,2009,90875,옛코드 46170
12170,2010,90118,옛코드 46170
12170,2011,88243,옛코드 46170
12170,2012,88067,옛코드 46170
12170,2013,87754,옛코드 46170
12170,2014,90669,옛코드 46170
12170,2015,98182,옛코드 46170
12170,2016,104376,옛코드 46170
12170,2017,110110,옛코드 46170
12170,2018,113839,옛코드 46170
12170,2019,114664,옛코드 46170
12170,2020,115613,옛코드 46170
12170,2021,116726,옛코드 46170
12170,2022,116456,옛코드 46170
12170,2023,117377,옛코드 46170
12170,2024,116654,옛코드 46170
12170,2025,117076,옛코드 46170
12190,2003,136484,옛코드 46230
12190,2004,137601,옛코드 46230
12190,2005,138098,옛코드 46230
12190,2006,138237,옛코드 46230
12190,2007,138865,옛코드 46230
12190,2008,141388,옛코드 46230
12190,2009,143461,옛코드 46230
12190,2010,145512,옛코드 46230
12190,2011,150725,옛코드 46230
12190,2012,150837,옛코드 46230
12190,2013,151621,옛코드 46230
12190,2014,152097,옛코드 46230
12190,2015,153587,옛코드 46230
12190,2016,155580,옛코드 46230
12190,2017,155857,옛코드 46230
12190,2018,156564,옛코드 46230
12190,2019,156750,옛코드 46230
12190,2020,151769,옛코드 46230
12190,2021,150531,옛코드 46230
12190,2022,152168,옛코드 46230
12190,2023,152666,옛코드 46230
12190,2024,154692,옛코드 46230
12190,2025,155259,옛코드 46230
12210,2003,116486,옛코드 29110
12210,2004,117733,옛코드 29110
12210,2005,114480,옛코드 29110
12210,2006,114086,옛코드 29110
12210,2007,115066,옛코드 29110
12210,2008,109963,옛코드 29110
12210,2009,107772,옛코드 29110
12210,2010,104449,옛코드 29110
12210,2011,106495,옛코드 29110
12210,2012,105580,옛코드 29110
12210,2013,103016,옛코드 29110
12210,2014,100786,옛코드 29110
12210,2015,98784,옛코드 29110
12210,2016,95791,옛코드 29110
12210,2017,95448,옛코드 29110
12210,2018,94475,옛코드 29110
12210,2019,98585,옛코드 29110
12210,2020,102897,옛코드 29110
12210,2021,103470,옛코드 29110
12210,2022,105909,옛코드 29110
12210,2023,107176,옛코드 29110
12210,2024,106203,옛코드 29110
12210,2025,104888,옛코드 29110
12240,2003,313808,옛코드 29140
12240,2004,315987,옛코드 29140
12240,2005,311511,옛코드 29140
12240,2006,309362,옛코드 29140
12240,2007,307072,옛코드 29140
12240,2008,304885,옛코드 29140
12240,2009,299825,옛코드 29140
12240,2010,303219,옛코드 29140
12240,2011,317936,옛코드 29140
12240,2012,316545,옛코드 29140
12240,2013,315276,옛코드 29140
12240,2014,310317,옛코드 29140
12240,2015,305028,옛코드 29140
12240,2016,309579,옛코드 29140
12240,2017,306957,옛코드 29140
12240,2018,304172,옛코드 29140
12240,2019,300975,옛코드 29140
12240,2020,296576,옛코드 29140
12240,2021,291231,옛코드 29140
12240,2022,287401,옛코드 29140
12240,2023,283991,옛코드 29140
12240,2024,279050,옛코드 29140
12240,2025,275063,옛코드 29140
12270,2003,216102,옛코드 29155
12270,2004,213321,옛코드 29155
12270,2005,214524,옛코드 29155
12270,2006,211744,옛코드 29155
12270,2007,209024,옛코드 29155
12270,2008,213073,옛코드 29155
12270,2009,213697,옛코드 29155
12270,2010,216863,옛코드 29155
12270,2011,219041,옛코드 29155
12270,2012,218313,옛코드 29155
12270,2013,216254,옛코드 29155
12270,2014,219815,옛코드 29155
12270,2015,221318,옛코드 29155
12270,2016,219729,옛코드 29155
12270,2017,218454,옛코드 29155
12270,2018,216369,옛코드 29155
12270,2019,218060,옛코드 29155
12270,2020,214579,옛코드 29155
12270,2021,215575,옛코드 29155
12270,2022,212379,옛코드 29155
12270,2023,209646,옛코드 29155
12270,2024,207597,옛코드 29155
12270,2025,207596,옛코드 29155
12300,2003,462384,옛코드 29170
12300,2004,458030,옛코드 29170
12300,2005,454241,옛코드 29170
12300,2006,460985,옛코드 29170
12300,2007,466181,옛코드 29170
12300,2008,474121,옛코드 29170
12300,2009,469410,옛코드 29170
12300,2010,466866,옛코드 29170
12300,2011,444483,옛코드 29170
12300,2012,443677,옛코드 29170
12300,2013,445489,옛코드 29170
12300,2014,447685,옛코드 29170
12300,2015,446316,옛코드 29170
12300,2016,441066,옛코드 29170
12300,2017,438780,옛코드 29170
12300,2018,439773,옛코드 29170
12300,2019,433533,옛코드 29170
12300,2020,430431,옛코드 29170
12300,2021,427114,옛코드 29170
12300,2022,424707,옛코드 29170
12300,2023,421683,옛코드 29170
12300,2024,423961,옛코드 29170
12300,2025,416862,옛코드 29170
12330,2003,286982,옛코드 29200
12330,2004,296101,옛코드 29200
12330,2005,306989,옛코드 29200
12330,2006,311621,옛코드 29200
12330,2007,316101,옛코드 29200
12330,2008,320660,옛코드 29200
12330,2009,342936,옛코드 29200
12330,2010,363239,옛코드 29200
12330,2011,375509,옛코드 29200
12330,2012,385101,옛코드 29200
12330,2013,392875,옛코드 29200
12330,2014,397281,옛코드 29200
12330,2015,400753,옛코드 29200
12330,2016,403049,옛코드 29200
12330,2017,404131,옛코드 29200
12330,2018,404547,옛코드 29200
12330,2019,405315,옛코드 29200
12330,2020,405579,옛코드 29200
12330,2021,404221,옛코드 29200
12330,2022,400654,옛코드 29200
12330,2023,396741,옛코드 29200
12330,2024,391611,옛코드 29200
12330,2025,387604,옛코드 29200
12710,2003,50933,옛코드 46710
12710,2004,50613,옛코드 46710
12710,2005,50364,옛코드 46710
12710,2006,50332,옛코드 46710
12710,2007,50441,옛코드 46710
12710,2008,48347,옛코드 46710
12710,2009,47286,옛코드 46710
12710,2010,47808,옛코드 46710
12710,2011,47819,옛코드 46710
12710,2012,47612,옛코드 46710
12710,2013,47365,옛코드 46710
12710,2014,47177,옛코드 46710
12710,2015,47009,옛코드 46710
12710,2016,47229,옛코드 46710
12710,2017,47285,옛코드 46710
12710,2018,46917,옛코드 46710
12710,2019,46535,옛코드 46710
12710,2020,46280,옛코드 46710
12710,2021,46180,옛코드 46710
12710,2022,45792,옛코드 46710
12710,2023,45373,옛코드 46710
12710,2024,44623,옛코드 46710
12710,2025,44177,옛코드 46710
12720,2003,35297,옛코드 46720
12720,2004,34396,옛코드 46720
12720,2005,34157,옛코드 46720
12720,2006,33631,옛코드 46720
12720,2007,33311,옛코드 46720
12720,2008,32608,옛코드 46720
12720,2009,32084,옛코드 46720
12720,2010,31886,옛코드 46720
12720,2011,31332,옛코드 46720
12720,2012,30878,옛코드 46720
12720,2013,31009,옛코드 46720
12720,2014,30732,옛코드 46720
12720,2015,30672,옛코드 46720
12720,2016,30400,옛코드 46720
12720,2017,30131,옛코드 46720
12720,2018,29624,옛코드 46720
12720,2019,28887,옛코드 46720
12720,2020,28039,옛코드 46720
12720,2021,27535,옛코드 46720
12720,2022,27060,옛코드 46720
12720,2023,26905,옛코드 46720
12720,2024,26566,옛코드 46720
12720,2025,27287,옛코드 46720
12730,2003,30509,옛코드 46730
12730,2004,30232,옛코드 46730
12730,2005,29577,옛코드 46730
12730,2006,28837,옛코드 46730
12730,2007,28203,옛코드 46730
12730,2008,27703,옛코드 46730
12730,2009,27518,옛코드 46730
12730,2010,27375,옛코드 46730
12730,2011,27422,옛코드 46730
12730,2012,27077,옛코드 46730
12730,2013,27115,옛코드 46730
12730,2014,27170,옛코드 46730
12730,2015,27308,옛코드 46730
12730,2016,27412,옛코드 46730
12730,2017,27525,옛코드 46730
12730,2018,27117,옛코드 46730
12730,2019,26563,옛코드 46730
12730,2020,25719,옛코드 46730
12730,2021,25235,옛코드 46730
12730,2022,24655,옛코드 46730
12730,2023,24314,옛코드 46730
12730,2024,24025,옛코드 46730
12730,2025,23803,옛코드 46730
12740,2003,91518,옛코드 46770
12740,2004,86747,옛코드 46770
12740,2005,83830,옛코드 46770
12740,2006,81068,옛코드 46770
12740,2007,78589,옛코드 46770
12740,2008,76605,옛코드 46770
12740,2009,75127,옛코드 46770
12740,2010,73924,옛코드 46770
12740,2011,72607,옛코드 46770
12740,2012,71560,옛코드 46770
12740,2013,70631,옛코드 46770
12740,2014,69641,옛코드 46770
12740,2015,68601,옛코드 46770
12740,2016,67656,옛코드 46770
12740,2017,66736,옛코드 46770
12740,2018,65777,옛코드 46770
12740,2019,64913,옛코드 46770
12740,2020,63922,옛코드 46770
12740,2021,62762,옛코드 46770
12740,2022,61880,옛코드 46770
12740,2023,61113,옛코드 46770
12740,2024,60190,옛코드 46770
12740,2025,59455,옛코드 46770
12750,2003,55983,옛코드 46780
12750,2004,54288,옛코드 46780
12750,2005,53145,옛코드 46780
12750,2006,51948,옛코드 46780
12750,2007,50921,옛코드 46780
12750,2008,50004,옛코드 46780
12750,2009,49048,옛코드 46780
12750,2010,48792,옛코드 46780
12750,2011,47894,옛코드 46780
12750,2012,47050,옛코드 46780
12750,2013,46385,옛코드 46780
12750,2014,45882,옛코드 46780
12750,2015,45349,옛코드 46780
12750,2016,44469,옛코드 46780
12750,2017,43755,옛코드 46780
12750,2018,42803,옛코드 46780
12750,2019,41420,옛코드 46780
12750,2020,40482,옛코드 46780
12750,2021,39375,옛코드 46780
12750,2022,38471,옛코드 46780
12750,2023,37686,옛코드 46780
12750,2024,37045,옛코드 46780
12750,2025,36858,옛코드 46780
12760,2003,76123,옛코드 46790
12760,2004,75023,옛코드 46790
12760,2005,73673,옛코드 46790
12760,2006,72615,옛코드 46790
12760,2007,71551,옛코드 46790
12760,2008,70327,옛코드 46790
12760,2009,69675,옛코드 46790
12760,2010,69368,옛코드 46790
12760,2011,68985,옛코드 46790
12760,2012,68378,옛코드 46790
12760,2013,67829,옛코드 46790
12760,2014,66772,옛코드 46790
12760,2015,65848,옛코드 46790
12760,2016,65303,옛코드 46790
12760,2017,64680,옛코드 46790
12760,2018,63933,옛코드 46790
12760,2019,62737,옛코드 46790
12760,2020,62522,옛코드 46790
12760,2021,62624,옛코드 46790
12760,2022,62024,옛코드 46790
12760,2023,61254,옛코드 46790
12760,2024,60735,옛코드 46790
12760,2025,60215,옛코드 46790
12770,2003,47837,옛코드 46800
12770,2004,46568,옛코드 46800
12770,2005,45542,옛코드 46800
12770,2006,44451,옛코드 46800
12770,2007,43468,옛코드 46800
12770,2008,42783,옛코드 46800
12770,2009,42097,옛코드 46800
12770,2010,42394,옛코드 46800
12770,2011,42552,옛코드 46800
12770,2012,42672,옛코드 46800
12770,2013,43004,옛코드 46800
12770,2014,43190,옛코드 46800
12770,2015,43513,옛코드 46800
12770,2016,40669,옛코드 46800
12770,2017,40136,옛코드 46800
12770,2018,39312,옛코드 46800
12770,2019,38563,옛코드 46800
12770,2020,37800,옛코드 46800
12770,2021,36547,옛코드 46800
12770,2022,35650,옛코드 46800
12770,2023,35046,옛코드 46800
12770,2024,34451,옛코드 46800
12770,2025,34201,옛코드 46800
12780,2003,44743,옛코드 46810
12780,2004,43550,옛코드 46810
12780,2005,42696,옛코드 46810
12780,2006,41938,옛코드 46810
12780,2007,41352,옛코드 46810
12780,2008,41153,옛코드 46810
12780,2009,41164,옛코드 46810
12780,2010,41624,옛코드 46810
12780,2011,41599,옛코드 46810
12780,2012,40241,옛코드 46810
12780,2013,40079,옛코드 46810
12780,2014,39861,옛코드 46810
12780,2015,38758,옛코드 46810
12780,2016,37753,옛코드 46810
12780,2017,36868,옛코드 46810
12780,2018,36144,옛코드 46810
12780,2019,35286,옛코드 46810
12780,2020,34597,옛코드 46810
12780,2021,33753,옛코드 46810
12780,2022,33177,옛코드 46810
12780,2023,32722,옛코드 46810
12780,2024,32189,옛코드 46810
12780,2025,31799,옛코드 46810
12790,2003,89981,옛코드 46820
12790,2004,87736,옛코드 46820
